,College Code,College Name,Branch Code,Year,Branch Name,District,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
8247,1121.0,"Sri Venkateswara Institute of Science and Technology, Kozhundalur, Thiruvallur District 631203",CS,2020,electrical and electronics engineering,Thiruvallur,86.5,,,,,,,,
8248,1121.0,"Sri Venkateswara Institute of Science and Technology, Kozhundalur, Thiruvallur District 631203",EC,2020,artificial intelligence and data science,Chennai,117.0,,,,,,,,
8249,1121.0,"Sri Venkateswara Institute of Science and Technology, Kozhundalur, Thiruvallur District 631203",EE,2020,bio technology,Chennai,167.0,,,,,,,,
8250,1122.0,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",AD,2020,civil engineering,Chennai,139.5,119.0,122.5,112.5,,,93.5,,
8251,1122.0,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",BT,2020,chemical engineering,Chennai,163.5,147.5,151.5,124.0,,,113.5,,
8252,1122.0,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",CE,2020,computer science and engineering,Chennai,83.0,,,,,,81.5,,
8253,1122.0,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",CH,2020,electronics and communication engineering,Chennai,131.0,96.5,,111.0,,,81.5,,
8254,1122.0,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",CS,2020,information technology,Chennai,137.0,120.5,110.0,110.0,,,80.0,96.0,
8255,1122.0,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",EC,2020,mechanical engineering,Chennai,116.0,95.0,83.0,80.0,,,82.5,,
8256,1122.0,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",IT,2020,aeronautical engineering,Chennai,133.5,115.5,128.0,117.5,,,87.5,85.0,
8257,1122.0,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",ME,2020,computer science and engineering,Chennai,91.0,82.0,,80.0,,,86.0,,
8258,1123.0,"Gojan School of Business and Technology, Alamathi, Chennai 600062",AE,2020,electronics and communication engineering,Chennai,83.5,81.5,,83.0,,,80.0,,
8259,1123.0,"Gojan School of Business and Technology, Alamathi, Chennai 600062",CS,2020,electrical and electronics engineering,Chennai,86.0,80.0,85.0,,,,80.0,,
8260,1123.0,"Gojan School of Business and Technology, Alamathi, Chennai 600062",EC,2020,information technology,Chennai,79.5,,,,,,,,
8261,1123.0,"Gojan School of Business and Technology, Alamathi, Chennai 600062",EE,2020,mechanical engineering,Chennai,82.5,,,,,,,,
8262,1123.0,"Gojan School of Business and Technology, Alamathi, Chennai 600062",IT,2020,marine engineering,Thiruvallur,97.0,,90.0,86.0,,,86.0,,
8263,1123.0,"Gojan School of Business and Technology, Alamathi, Chennai 600062",ME,2020,computer science and engineering,Chennai,129.5,,,,,,,,
8264,1124.0,"SAMS College of Engineering and Technology, Panappakkam, Chennai-Tirupathi Road, Uthukkottai Taluk, Thiruvallur District 601102",MR,2020,artificial intelligence and data science,Thiruvallur,138.0,,,,,,,,
8265,1125.0,"P M R Engineering College, Adayalampattu, Maduravoyal , Vanagaram, Chennai 600095",CS,2020,agricultural engineering,Thiruvallur,80.5,,,,,,,,
8266,1126.0,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",AD,2020,bio- medical engineering,Thiruvallur,97.5,83.0,,82.5,,,79.0,,94.0
8267,1126.0,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",AG,2020,computer science and engineering,Thiruvallur,122.5,79.0,102.5,80.0,,,102.5,,
8268,1126.0,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",BM,2020,electronics and communication engineering,Thiruvallur,117.0,85.5,,80.0,,,99.0,,
8269,1126.0,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",CS,2020,robotics and automation,Thiruvallur,93.5,80.0,,85.5,,,84.0,82.0,86.0
8270,1126.0,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",EC,2020,aeronautical engineering,Chennai,84.5,80.0,,,,,83.5,,
8271,1126.0,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",RM,2020,bio technology,Chennai,103.0,80.0,,91.0,,,84.5,,
8272,1127.0,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",AE,2020,civil engineering,Chennai,80.0,,,,,,,,
8273,1127.0,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",BT,2020,chemical engineering,Chennai,108.5,78.0,,85.0,,,83.0,,
8274,1127.0,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",CE,2020,computer science and engineering,Chennai,80.5,,,,,,,,
8275,1127.0,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",CH,2020,electronics and communication engineering,Chennai,111.5,,,,,,,,
8276,1127.0,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",CS,2020,electrical and electronics engineering,Chennai,84.5,82.5,,80.0,,,,,
8277,1127.0,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",EC,2020,information technology,Chennai,81.5,,,,,,,,
8278,1127.0,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",EE,2020,mechanical engineering,Chennai,103.0,,,,,,,,
8279,1127.0,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",IT,2020,artificial intelligence and data science,Thiruvallur,82.5,,,,,,,,
8280,1127.0,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",ME,2020,computer science and engineering,Thiruvallur,80.0,,,,,,,,
8281,1128.0,"R M K College of Engineering and Technology, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District 601206",AD,2020,electronics and communication engineering,Thiruvallur,154.0,143.5,138.0,127.0,,,140.5,,
8282,1128.0,"R M K College of Engineering and Technology, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District 601206",CS,2020,mechanical engineering,Thiruvallur,158.5,145.5,126.0,133.0,,,90.0,,
8283,1128.0,"R M K College of Engineering and Technology, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District 601206",EC,2020,civil engineering,Chennai,137.5,125.5,105.0,93.5,,,78.5,,
8284,1128.0,"R M K College of Engineering and Technology, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District 601206",ME,2020,computer science and engineering,Chennai,124.0,89.5,,89.5,,,84.0,,
8285,1133.0,"Annai Veilankannis College of Engineering, Gandhi Road, Nedungundram, Chennai 600048",CE,2020,electronics and communication engineering,Chennai,80.0,,,,,,,,
8286,1133.0,"Annai Veilankannis College of Engineering, Gandhi Road, Nedungundram, Chennai 600048",CS,2020,mechanical engineering,Chennai,80.0,79.0,,80.0,,,,,
8287,1133.0,"Annai Veilankannis College of Engineering, Gandhi Road, Nedungundram, Chennai 600048",EC,2020,computer science and engineering,Ranipet,81.0,,,,,,,,
8288,1133.0,"Annai Veilankannis College of Engineering, Gandhi Road, Nedungundram, Chennai 600048",ME,2020,electronics and communication engineering,Ranipet,90.5,,,,,,,,
8289,1137.0,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Ranipet District 632 517",CS,2020,electrical and electronics engineering,Ranipet,129.5,97.5,124.5,87.5,,,85.5,,
8290,1137.0,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Ranipet District 632 517",EC,2020,mechanical engineering,Ranipet,102.0,98.5,89.0,92.5,,,,,
8291,1137.0,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Ranipet District 632 517",EE,2020,computer science and engineering,Kancheepuram,99.5,,,,,,,,
8292,1137.0,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Ranipet District 632 517",ME,2020,electronics and communication engineering,Kancheepuram,86.5,,,,,,,,
8293,1140.0,"Jeppiaar Institute of Technology,kunnam Village,Sriperumpudur Taulk,Kancheepuram District 631604",CS,2020,electrical and electronics engineering,Kancheepuram,135.5,116.5,91.5,106.0,,,93.0,,
8294,1140.0,"Jeppiaar Institute of Technology,kunnam Village,Sriperumpudur Taulk,Kancheepuram District 631604",EC,2020,information technology,Kancheepuram,107.0,85.0,,90.0,,,,105.5,
8295,1140.0,"Jeppiaar Institute of Technology,kunnam Village,Sriperumpudur Taulk,Kancheepuram District 631604",EE,2020,mechanical engineering,Kancheepuram,90.5,,,,,,,,
8296,1140.0,"Jeppiaar Institute of Technology,kunnam Village,Sriperumpudur Taulk,Kancheepuram District 631604",IT,2020,computer science and engineering,Thiruvallur,132.0,113.5,,104.5,,,106.0,,
8297,1140.0,"Jeppiaar Institute of Technology,kunnam Village,Sriperumpudur Taulk,Kancheepuram District 631604",ME,2020,civil engineering,Chennai,80.0,,,,,,,,
8298,1141.0,"R V S Padmavathy College of Engineering and Technology, Senthil Pakkam Village, Roshanagaram Post, Madarapakkam Via, Gummidipoondi Taluk, Thiruvallur District 601202",CS,2020,computer science and engineering,Chennai,100.0,,,,,,,,
8299,1149.0,"St. Josephs Institute of Technology, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",CE,2020,electronics and communication engineering,Chennai,87.5,,,,,,,,
8300,1149.0,"St. Josephs Institute of Technology, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",CS,2020,electrical and electronics engineering,Chennai,161.0,152.5,144.5,138.0,,,111.5,,
8301,1149.0,"St. Josephs Institute of Technology, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",EC,2020,information technology,Chennai,129.0,98.5,125.5,79.0,,,92.0,,
8302,1149.0,"St. Josephs Institute of Technology, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",EE,2020,mechanical engineering,Chennai,81.0,,,,,,,,
8303,1149.0,"St. Josephs Institute of Technology, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",IT,2020,agricultural engineering,Thiruvallur,146.0,139.0,125.5,125.0,,,91.5,,
8304,1149.0,"St. Josephs Institute of Technology, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",ME,2020,bio- medical engineering,Thiruvallur,80.0,,,,,,,,
8305,1150.0,"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, Gummidipoondi Taluk, Thiruvallur District 601201",AG,2020,food technology,Thiruvallur,83.0,,,,,,,,
8306,1150.0,"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, Gummidipoondi Taluk, Thiruvallur District 601201",BM,2020,mechanical engineering,Thiruvallur,80.0,,,,,,,,
8307,1150.0,"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, Gummidipoondi Taluk, Thiruvallur District 601201",FD,2020,computer science and engineering,Kancheepuram,82.5,,,,,,,,
8308,1150.0,"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, Gummidipoondi Taluk, Thiruvallur District 601201",ME,2020,electronics and communication engineering,Kancheepuram,119.0,,,,,,,,
8309,1201.0,"Arignar Anna Institute of Science and Technology, Pennalur, Sriperumpudur Taluk, Kancheepuram District 602105",CS,2020,electrical and electronics engineering,Kancheepuram,81.0,,,,,,,,
8310,1201.0,"Arignar Anna Institute of Science and Technology, Pennalur, Sriperumpudur Taluk, Kancheepuram District 602105",EC,2020,information technology,Kancheepuram,80.0,,,,,,,,
8311,1201.0,"Arignar Anna Institute of Science and Technology, Pennalur, Sriperumpudur Taluk, Kancheepuram District 602105",EE,2020,mechanical engineering,Kancheepuram,116.0,,,,,,,,
8312,1201.0,"Arignar Anna Institute of Science and Technology, Pennalur, Sriperumpudur Taluk, Kancheepuram District 602105",IT,2020,computer science and engineering,Chennai,80.0,,,,,,,,
8313,1201.0,"Arignar Anna Institute of Science and Technology, Pennalur, Sriperumpudur Taluk, Kancheepuram District 602105",ME,2020,electronics and communication engineering,Chennai,85.5,,,,,,,,
8314,1202.0,"D M I College of Engineering, Palanchoor, Nazrethpet, Chennai 602103",CS,2020,electrical and electronics engineering,Chennai,100.0,80.0,84.5,80.0,,,79.5,,
8315,1202.0,"D M I College of Engineering, Palanchoor, Nazrethpet, Chennai 602103",EC,2020,information technology,Chennai,80.0,,,,,,,,
8316,1202.0,"D M I College of Engineering, Palanchoor, Nazrethpet, Chennai 602103",EE,2020,mechanical engineering,Chennai,79.5,,,,,,,,
8317,1202.0,"D M I College of Engineering, Palanchoor, Nazrethpet, Chennai 602103",IT,2020,bio- medical engineering,Kancheepuram,96.0,80.0,,80.0,,,78.0,,
8318,1202.0,"D M I College of Engineering, Palanchoor, Nazrethpet, Chennai 602103",ME,2020,computer science and engineering,Kancheepuram,80.0,,,,,,,,
8319,1207.0,"Kings Engineering College, Sriperumpudur Taluk, Kancheepuram District 602105",BM,2020,electronics and communication engineering,Kancheepuram,109.5,80.5,80.0,80.0,,,86.5,88.5,
8320,1207.0,"Kings Engineering College, Sriperumpudur Taluk, Kancheepuram District 602105",CS,2020,information technology,Kancheepuram,108.0,80.0,85.0,81.0,,,80.0,86.0,
8321,1207.0,"Kings Engineering College, Sriperumpudur Taluk, Kancheepuram District 602105",EC,2020,mechanical engineering,Kancheepuram,89.0,80.0,,84.0,,,80.0,,
8322,1207.0,"Kings Engineering College, Sriperumpudur Taluk, Kancheepuram District 602105",IT,2020,robotics and automation,Kancheepuram,89.5,79.0,,79.0,,,80.0,,
8323,1207.0,"Kings Engineering College, Sriperumpudur Taluk, Kancheepuram District 602105",ME,2020,artificial intelligence and data science,Chennai,80.5,,,79.0,,,80.0,,
8324,1207.0,"Kings Engineering College, Sriperumpudur Taluk, Kancheepuram District 602105",RM,2020,computer science and business system,Chennai,79.5,,,,,,,,
8325,1210.0,"Panimalar Engineering College, Nazarethpet, Poonamallee, Chennai 602103",AD,2020,civil engineering,Chennai,169.5,162.0,150.0,143.5,,,111.0,,
8326,1210.0,"Panimalar Engineering College, Nazarethpet, Poonamallee, Chennai 602103",CB,2020,computer and communication engineering,Chennai,151.5,143.5,147.5,122.5,,,81.5,,
8327,1210.0,"Panimalar Engineering College, Nazarethpet, Poonamallee, Chennai 602103",CE,2020,computer science and engineering,Chennai,112.0,101.0,,86.5,,,,,
8328,1210.0,"Panimalar Engineering College, Nazarethpet, Poonamallee, Chennai 602103",CO,2020,electronics and communication engineering,Chennai,147.0,137.5,145.5,121.5,,,82.5,,
8329,1210.0,"Panimalar Engineering College, Nazarethpet, Poonamallee, Chennai 602103",CS,2020,electrical and electronics engineering,Chennai,169.5,162.0,158.5,146.5,,,119.0,119.75,102.5
8330,1210.0,"Panimalar Engineering College, Nazarethpet, Poonamallee, Chennai 602103",EC,2020,electronics and instrumentation engineering,Chennai,156.5,145.5,111.0,125.5,,,80.0,87.0,98.0
8331,1210.0,"Panimalar Engineering College, Nazarethpet, Poonamallee, Chennai 602103",EE,2020,information technology,Chennai,128.5,89.5,,101.5,,,80.0,,
8332,1210.0,"Panimalar Engineering College, Nazarethpet, Poonamallee, Chennai 602103",EI,2020,mechanical engineering,Chennai,125.0,80.0,,81.5,,,98.5,,
8333,1210.0,"Panimalar Engineering College, Nazarethpet, Poonamallee, Chennai 602103",IT,2020,aeronautical engineering,Kancheepuram,158.5,152.0,149.5,141.5,,,113.5,,
8334,1210.0,"Panimalar Engineering College, Nazarethpet, Poonamallee, Chennai 602103",ME,2020,artificial intelligence and machine learning,Kancheepuram,81.0,,,,,,,,
8335,1211.0,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",AE,2020,automobile engineering,Kancheepuram,171.0,152.5,163.0,123.5,,,119.5,,
8336,1211.0,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",AL,2020,bio- medical engineering,Kancheepuram,178.0,172.0,165.0,157.0,,,121.0,112.5,109.0
8337,1211.0,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",AU,2020,bio technology,Kancheepuram,121.0,102.5,,102.5,,,109.5,,
8338,1211.0,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",BM,2020,computer science and business system,Kancheepuram,176.0,164.0,154.0,153.0,,,146.0,,140.0
8339,1211.0,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",BT,2020,civil engineering,Kancheepuram,173.0,157.5,147.0,148.0,,,129.0,98.0,148.5
8340,1211.0,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",CB,2020,chemical engineering,Kancheepuram,176.5,166.5,159.0,149.5,,,125.0,88.5,
8341,1211.0,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",CE,2020,computer science and engineering,Kancheepuram,138.0,106.5,,82.0,,,108.5,,
